tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
2024-6932,Rio De Janeiro,Clay,32,A,20240219,291,202103,4,,Francisco Cerundolo,R,185.0,ARG,25.5,105077,,,Albert Ramos,L,188.0,ESP,36.0,6-2 6-1,3,R16,81.0,3.0,2.0,50.0,37.0,26.0,8.0,8.0,1.0,1.0,0.0,0.0,56.0,30.0,13.0,13.0,7.0,6.0,10.0,22.0,1685.0,96.0,623.0
2024-6932,Rio De Janeiro,Clay,32,A,20240219,290,105583,,,Dusan Lajovic,R,180.0,SRB,33.6,111513,6,,Laslo Djere,R,188.0,SRB,28.7,6-2 7-5,3,R16,107.0,1.0,0.0,63.0,47.0,35.0,8.0,10.0,3.0,4.0,4.0,0.0,70.0,49.0,32.0,7.0,10.0,4.0,8.0,58.0,912.0,35.0,1220.0
2024-6932,Rio De Janeiro,Clay,32,A,20240219,289,211663,,WC,Joao Fonseca,R,185.0,BRA,17.4,106426,,,Cristian Garin,R,185.0,CHI,27.7,6-4 6-4,3,R16,91.0,4.0,1.0,56.0,37.0,25.0,11.0,10.0,1.0,3.0,2.0,6.0,59.0,36.0,27.0,7.0,10.0,5.0,9.0,655.0,49.0,88.0,660.0
2024-6932,Rio De Janeiro,Clay,32,A,20240219,288,208363,,Q,Mariano Navone,R,,ARG,22.9,105870,,,Yannick Hanfmann,R,193.0,GER,32.2,6-1 6-2,3,R16,76.0,1.0,2.0,50.0,34.0,24.0,11.0,8.0,2.0,2.0,0.0,1.0,49.0,33.0,19.0,5.0,7.0,4.0,8.0,113.0,551.0,56.0,927.0
2024-6932,Rio De Janeiro,Clay,32,A,20240219,287,205734,,,Thiago Seyboth Wild,R,185.0,BRA,23.9,144719,,,Jaume Munar,R,183.0,ESP,26.7,6-2 4-6 6-3,3,R16,135.0,4.0,3.0,74.0,45.0,29.0,16.0,13.0,1.0,4.0,4.0,7.0,85.0,49.0,32.0,15.0,14.0,4.0,10.0,82.0,708.0,73.0,776.0
2024-6932,Rio De Janeiro,Clay,32,A,20240219,286,111815,2,,Cameron Norrie,L,188.0,GBR,28.4,144642,,,Tomas Barrios Vera,R,191.0,CHI,26.1,6-1 6-1,3,R16,61.0,4.0,0.0,39.0,21.0,16.0,11.0,7.0,2.0,3.0,2.0,0.0,38.0,21.0,6.0,6.0,7.0,4.0,10.0,23.0,1680.0,120.0,533.0
2024-6932,Rio De Janeiro,Clay,32,A,20240219,285,106329,,WC,Thiago Monteiro,L,183.0,BRA,29.7,207989,1,,Carlos Alcaraz,R,185.0,ESP,20.7,1-1 RET,3,R32,18.0,0.0,0.0,6.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,5.0,2.0,0.0,1.0,1.0,0.0,1.0,117.0,536.0,2.0,9105.0
2024-6932,Rio De Janeiro,Clay,32,A,20240219,284,200335,,Q,Felipe Meligeni Alves,R,185.0,BRA,25.9,106398,,,Pedro Cachin,R,185.0,ARG,28.8,6-2 3-6 6-3,3,R32,116.0,7.0,1.0,81.0,50.0,36.0,13.0,13.0,5.0,9.0,2.0,3.0,71.0,47.0,28.0,8.0,13.0,1.0,7.0,153.0,416.0,76.0,754.0
2024-6932,Rio De Janeiro,Clay,32,A,20240219,283,207680,,,Facundo Diaz Acosta,L,183.0,ARG,23.1,104527,,,Stan Wawrinka,R,183.0,SUI,38.8,7-5 6-4,3,R32,114.0,1.0,2.0,75.0,50.0,33.0,13.0,11.0,7.0,9.0,2.0,5.0,71.0,38.0,27.0,14.0,11.0,5.0,9.0,59.0,907.0,67.0,842.0
2024-6932,Rio De Janeiro,Clay,32,A,20240219,282,202104,5,,Sebastian Baez,R,170.0,ARG,23.1,144895,,Q,Corentin Moutet,L,178.0,FRA,24.8,6-4 6-3,3,R32,98.0,1.0,4.0,65.0,48.0,32.0,9.0,10.0,3.0,5.0,1.0,1.0,63.0,42.0,23.0,10.0,9.0,5.0,9.0,30.0,1415.0,147.0,439.0
2024-6932,Rio De Janeiro,Clay,32,A,20240219,281,202103,4,,Francisco Cerundolo,R,185.0,ARG,25.5,207681,,Q,Francisco Comesana,R,,ARG,23.3,6-1 1-6 6-2,3,R32,114.0,0.0,1.0,70.0,45.0,28.0,15.0,11.0,3.0,6.0,3.0,2.0,59.0,32.0,22.0,8.0,11.0,2.0,7.0,22.0,1685.0,119.0,534.0
2024-6932,Rio De Janeiro,Clay,32,A,20240219,280,105077,,,Albert Ramos,L,188.0,ESP,36.0,122669,,,Juan Pablo Varillas,R,185.0,PER,28.3,3-6 6-3 7-5,3,R32,163.0,1.0,1.0,84.0,55.0,38.0,14.0,15.0,4.0,8.0,6.0,3.0,85.0,48.0,37.0,16.0,15.0,6.0,11.0,96.0,623.0,108.0,582.0
2024-6932,Rio De Janeiro,Clay,32,A,20240219,279,105583,,,Dusan Lajovic,R,180.0,SRB,33.6,123755,,,Daniel Elahi Galan,R,191.0,COL,27.6,4-6 7-6(8) 6-1,3,R32,163.0,4.0,1.0,104.0,68.0,48.0,18.0,15.0,2.0,5.0,4.0,4.0,103.0,52.0,38.0,24.0,14.0,7.0,11.0,58.0,912.0,78.0,744.0
2024-6932,Rio De Janeiro,Clay,32,A,20240219,278,111513,6,,Laslo Djere,R,188.0,SRB,28.7,126523,,,Bernabe Zapata Miralles,R,185.0,ESP,27.1,6-3 6-1,3,R32,94.0,3.0,1.0,55.0,33.0,25.0,11.0,8.0,8.0,9.0,0.0,3.0,69.0,45.0,21.0,9.0,8.0,8.0,13.0,35.0,1220.0,93.0,637.0
2024-6932,Rio De Janeiro,Clay,32,A,20240219,277,211663,,WC,Joao Fonseca,R,185.0,BRA,17.4,209950,7,,Arthur Fils,R,185.0,FRA,19.6,6-0 6-4,3,R32,90.0,2.0,0.0,54.0,29.0,20.0,17.0,8.0,0.0,0.0,3.0,2.0,63.0,46.0,26.0,6.0,8.0,5.0,9.0,655.0,49.0,36.0,1118.0
2024-6932,Rio De Janeiro,Clay,32,A,20240219,276,106426,,,Cristian Garin,R,185.0,CHI,27.7,106148,,,Roberto Carballes Baena,R,183.0,ESP,30.9,2-6 7-6(1) 6-3,3,R32,184.0,2.0,10.0,115.0,66.0,46.0,22.0,15.0,5.0,9.0,2.0,1.0,102.0,70.0,44.0,17.0,14.0,6.0,9.0,88.0,660.0,66.0,851.0
2024-6932,Rio De Janeiro,Clay,32,A,20240219,275,208363,,Q,Mariano Navone,R,,ARG,22.9,105948,,,Federico Coria,R,180.0,ARG,31.9,1-6 6-4 6-2,3,R32,138.0,0.0,0.0,72.0,51.0,30.0,7.0,12.0,8.0,14.0,0.0,0.0,97.0,61.0,34.0,13.0,13.0,14.0,21.0,113.0,551.0,85.0,678.0
2024-6932,Rio De Janeiro,Clay,32,A,20240219,274,105870,,,Yannick Hanfmann,R,193.0,GER,32.2,111797,3,,Nicolas Jarry,R,198.0,CHI,28.3,6-1 1-6 7-5,3,R32,114.0,2.0,1.0,77.0,56.0,35.0,15.0,13.0,4.0,7.0,5.0,1.0,66.0,43.0,30.0,12.0,13.0,2.0,6.0,56.0,927.0,19.0,1965.0
2024-6932,Rio De Janeiro,Clay,32,A,20240219,273,144719,,,Jaume Munar,R,183.0,ESP,26.7,124116,8,,Sebastian Ofner,R,191.0,AUT,27.7,6-3 6-1,3,R32,67.0,2.0,1.0,47.0,36.0,27.0,5.0,8.0,3.0,4.0,2.0,2.0,49.0,26.0,13.0,7.0,8.0,4.0,9.0,73.0,776.0,37.0,1091.0
2024-6932,Rio De Janeiro,Clay,32,A,20240219,272,205734,,,Thiago Seyboth Wild,R,185.0,BRA,23.9,126214,,,Alejandro Tabilo,L,188.0,CHI,26.7,2-6 6-4 6-4,3,R32,135.0,5.0,3.0,96.0,64.0,44.0,17.0,14.0,5.0,7.0,8.0,2.0,75.0,53.0,41.0,10.0,14.0,0.0,2.0,82.0,708.0,52.0,961.0
2024-6932,Rio De Janeiro,Clay,32,A,20240219,271,144642,,,Tomas Barrios Vera,R,191.0,CHI,26.1,208361,,WC,Gustavo Heide,R,,BRA,21.9,7-5 6-3,3,R32,106.0,4.0,3.0,63.0,40.0,32.0,11.0,11.0,3.0,4.0,2.0,2.0,61.0,34.0,25.0,11.0,10.0,3.0,6.0,120.0,533.0,236.0,249.0
2024-6932,Rio De Janeiro,Clay,32,A,20240219,270,111815,2,,Cameron Norrie,L,188.0,GBR,28.4,106198,,,Hugo Dellien,R,180.0,BOL,30.6,6-3 6-2,3,R32,81.0,4.0,1.0,51.0,31.0,26.0,12.0,9.0,1.0,1.0,2.0,0.0,50.0,36.0,22.0,7.0,8.0,4.0,7.0,23.0,1680.0,135.0,489.0
2024-0807,Acapulco,Hard,32,A,20240226,300,200282,3,,Alex De Minaur,R,183.0,AUS,25.0,134770,6,,Casper Ruud,R,183.0,NOR,25.1,6-4 6-4,3,F,117.0,3.0,3.0,57.0,30.0,20.0,20.0,10.0,3.0,4.0,1.0,0.0,81.0,56.0,30.0,15.0,10.0,1.0,4.0,9.0,3210.0,11.0,3120.0
2024-0807,Acapulco,Hard,32,A,20240226,299,200282,3,,Alex De Minaur,R,183.0,AUS,25.0,207733,,,Jack Draper,L,191.0,GBR,22.1,6-3 2-6 4-0 RET,3,SF,108.0,5.0,0.0,62.0,38.0,26.0,14.0,10.0,4.0,6.0,3.0,4.0,70.0,39.0,25.0,13.0,11.0,2.0,6.0,9.0,3210.0,50.0,951.0
2024-0807,Acapulco,Hard,32,A,20240226,298,134770,6,,Casper Ruud,R,183.0,NOR,25.1,208029,2,,Holger Rune,R,185.0,DEN,20.8,3-6 6-3 6-4,3,SF,143.0,5.0,1.0,88.0,56.0,42.0,14.0,14.0,7.0,10.0,10.0,3.0,82.0,40.0,29.0,23.0,14.0,5.0,9.0,11.0,3120.0,7.0,3700.0
2024-0807,Acapulco,Hard,32,A,20240226,297,207733,,,Jack Draper,L,191.0,GBR,22.1,200175,,,Miomir Kecmanovic,R,183.0,SRB,24.4,6-2 6-2,3,QF,81.0,5.0,2.0,49.0,25.0,22.0,14.0,8.0,2.0,2.0,0.0,3.0,59.0,36.0,20.0,10.0,8.0,6.0,10.0,50.0,951.0,53.0,940.0
2024-0807,Acapulco,Hard,32,A,20240226,296,200282,3,,Alex De Minaur,R,183.0,AUS,25.0,126774,5,,Stefanos Tsitsipas,R,193.0,GRE,25.5,1-6 6-3 6-3,3,QF,126.0,2.0,1.0,74.0,41.0,26.0,13.0,12.0,2.0,7.0,5.0,8.0,85.0,45.0,26.0,18.0,13.0,6.0,12.0,9.0,3210.0,12.0,3080.0
2024-0807,Acapulco,Hard,32,A,20240226,295,134770,6,,Casper Ruud,R,183.0,NOR,25.1,210097,,,Ben Shelton,L,,USA,21.3,6-7(7) 6-4 6-4,3,QF,154.0,8.0,1.0,91.0,63.0,50.0,19.0,16.0,0.0,0.0,10.0,4.0,104.0,73.0,50.0,19.0,16.0,4.0,6.0,11.0,3120.0,17.0,2055.0
2024-0807,Acapulco,Hard,32,A,20240226,294,208029,2,,Holger Rune,R,185.0,DEN,20.8,136440,,,Dominik Koepfer,L,180.0,GER,29.8,7-6(2) 7-6(0),3,QF,119.0,7.0,1.0,80.0,52.0,40.0,13.0,12.0,2.0,5.0,4.0,4.0,68.0,39.0,28.0,15.0,12.0,0.0,3.0,7.0,3700.0,58.0,918.0
2024-0807,Acapulco,Hard,32,A,20240226,293,200175,,,Miomir Kecmanovic,R,183.0,SRB,24.4,127157,,,Daniel Altmaier,R,191.0,GER,25.4,6-4 6-4,3,R16,93.0,3.0,2.0,53.0,27.0,22.0,20.0,10.0,1.0,1.0,5.0,1.0,60.0,36.0,26.0,13.0,10.0,1.0,3.0,53.0,940.0,57.0,921.0
2024-0807,Acapulco,Hard,32,A,20240226,292,207733,,,Jack Draper,L,191.0,GBR,22.1,106415,,LL,Yoshihito Nishioka,L,170.0,JPN,28.4,6-3 6-0,3,R16,68.0,11.0,4.0,50.0,28.0,26.0,11.0,8.0,3.0,3.0,1.0,0.0,39.0,22.0,10.0,7.0,7.0,2.0,6.0,50.0,951.0,82.0,725.0
2024-0807,Acapulco,Hard,32,A,20240226,291,200282,3,,Alex De Minaur,R,183.0,AUS,25.0,124116,,,Sebastian Ofner,R,191.0,AUT,27.7,6-1 6-3,3,R16,88.0,3.0,0.0,44.0,21.0,19.0,13.0,8.0,1.0,2.0,1.0,2.0,74.0,35.0,24.0,11.0,8.0,7.0,12.0,9.0,3210.0,37.0,1091.0
2024-0807,Acapulco,Hard,32,A,20240226,290,126774,5,,Stefanos Tsitsipas,R,193.0,GRE,25.5,207925,,Q,Flavio Cobolli,R,,ITA,21.8,6-3 7-6(6),3,R16,120.0,5.0,4.0,70.0,36.0,29.0,20.0,11.0,2.0,3.0,5.0,1.0,88.0,48.0,33.0,17.0,10.0,7.0,9.0,12.0,3080.0,69.0,825.0
2024-0807,Acapulco,Hard,32,A,20240226,289,134770,6,,Casper Ruud,R,183.0,NOR,25.1,105583,,,Dusan Lajovic,R,180.0,SRB,33.6,6-4 7-5,3,R16,86.0,5.0,2.0,61.0,39.0,35.0,12.0,11.0,1.0,1.0,2.0,0.0,56.0,34.0,28.0,12.0,11.0,3.0,5.0,11.0,3120.0,55.0,922.0
2024-0807,Acapulco,Hard,32,A,20240226,288,210097,,,Ben Shelton,L,,USA,21.3,208286,,,Matteo Arnaldi,R,183.0,ITA,23.0,7-6(1) 3-6 6-3,3,R16,151.0,7.0,3.0,83.0,62.0,46.0,11.0,15.0,1.0,4.0,5.0,5.0,109.0,53.0,38.0,27.0,15.0,6.0,9.0,17.0,2055.0,42.0,1061.0
2024-0807,Acapulco,Hard,32,A,20240226,287,136440,,,Dominik Koepfer,L,180.0,GER,29.8,126207,8,,Frances Tiafoe,R,188.0,USA,26.0,6-4 5-7 6-1,3,R16,145.0,11.0,3.0,85.0,51.0,34.0,23.0,14.0,7.0,10.0,8.0,4.0,95.0,51.0,34.0,18.0,15.0,6.0,12.0,58.0,918.0,16.0,2155.0
2024-0807,Acapulco,Hard,32,A,20240226,286,208029,2,,Holger Rune,R,185.0,DEN,20.8,206499,,Q,Aleksandar Kovacevic,U,,USA,25.4,7-6(5) 6-2,3,R16,110.0,11.0,1.0,74.0,43.0,32.0,21.0,10.0,7.0,7.0,7.0,2.0,66.0,40.0,32.0,9.0,10.0,5.0,7.0,7.0,3700.0,93.0,654.0
2024-0807,Acapulco,Hard,32,A,20240226,285,127157,,,Daniel Altmaier,R,191.0,GER,25.4,100644,1,,Alexander Zverev,R,198.0,GER,26.8,6-3 3-6 6-3,3,R32,146.0,9.0,2.0,90.0,52.0,39.0,19.0,14.0,6.0,7.0,8.0,4.0,68.0,46.0,35.0,13.0,13.0,1.0,3.0,57.0,921.0,6.0,5085.0
2024-0807,Acapulco,Hard,32,A,20240226,284,200175,,,Miomir Kecmanovic,R,183.0,SRB,24.4,106043,,WC,Diego Schwartzman,R,170.0,ARG,31.5,4-6 6-3 6-1,3,R32,142.0,3.0,1.0,63.0,45.0,31.0,13.0,13.0,2.0,5.0,1.0,8.0,104.0,47.0,29.0,26.0,13.0,8.0,14.0,53.0,940.0,117.0,538.0
2024-0807,Acapulco,Hard,32,A,20240226,283,106415,,LL,Yoshihito Nishioka,L,170.0,JPN,28.4,132686,,,Nuno Borges,R,185.0,POR,27.0,3-6 6-2 6-4,3,R32,148.0,1.0,2.0,105.0,60.0,41.0,21.0,13.0,7.0,10.0,4.0,7.0,85.0,42.0,31.0,18.0,14.0,6.0,11.0,82.0,725.0,56.0,922.0
2024-0807,Acapulco,Hard,32,A,20240226,282,207733,,,Jack Draper,L,191.0,GBR,22.1,126205,7,,Tommy Paul,R,185.0,USA,26.7,6-0 6-4,3,R32,86.0,2.0,1.0,49.0,28.0,21.0,14.0,8.0,3.0,3.0,3.0,2.0,56.0,32.0,20.0,10.0,8.0,1.0,5.0,50.0,951.0,14.0,2375.0
2024-0807,Acapulco,Hard,32,A,20240226,281,200282,3,,Alex De Minaur,R,183.0,AUS,25.0,106121,,,Taro Daniel,R,191.0,JPN,31.0,6-2 6-1,3,R32,79.0,4.0,1.0,49.0,18.0,14.0,21.0,8.0,3.0,3.0,1.0,0.0,48.0,19.0,11.0,11.0,7.0,5.0,9.0,9.0,3210.0,64.0,870.0
2024-0807,Acapulco,Hard,32,A,20240226,280,124116,,,Sebastian Ofner,R,191.0,AUT,27.7,124014,,WC,Ernesto Escobedo,R,185.0,MEX,27.6,6-7(7) 6-4 7-6(4),3,R32,183.0,14.0,6.0,119.0,63.0,55.0,30.0,17.0,7.0,7.0,10.0,1.0,112.0,73.0,56.0,21.0,17.0,2.0,3.0,37.0,1091.0,493.0,82.0
2024-0807,Acapulco,Hard,32,A,20240226,279,207925,,Q,Flavio Cobolli,R,,ITA,21.8,200000,,,Felix Auger Aliassime,R,193.0,CAN,23.5,2-6 6-3 6-2,3,R32,117.0,4.0,2.0,65.0,34.0,25.0,18.0,12.0,2.0,4.0,5.0,9.0,72.0,37.0,28.0,15.0,13.0,2.0,6.0,69.0,825.0,30.0,1340.0
2024-0807,Acapulco,Hard,32,A,20240226,278,126774,5,,Stefanos Tsitsipas,R,193.0,GRE,25.5,126128,,,Roman Safiullin,R,185.0,RUS,26.5,6-3 6-4,3,R32,80.0,5.0,0.0,57.0,30.0,25.0,17.0,10.0,1.0,1.0,4.0,0.0,52.0,25.0,15.0,17.0,9.0,2.0,4.0,12.0,3080.0,39.0,1080.0
2024-0807,Acapulco,Hard,32,A,20240226,277,134770,6,,Casper Ruud,R,183.0,NOR,25.1,111153,,,Christopher Eubanks,R,201.0,USA,27.8,6-4 6-7(5) 6-3,3,R32,133.0,6.0,2.0,90.0,55.0,47.0,22.0,16.0,0.0,0.0,10.0,3.0,95.0,62.0,50.0,16.0,15.0,2.0,4.0,11.0,3120.0,34.0,1234.0
2024-0807,Acapulco,Hard,32,A,20240226,276,105583,,,Dusan Lajovic,R,180.0,SRB,33.6,210202,,WC,Rodrigo Pacheco Mendez,U,,MEX,18.8,6-2 6-2,3,R32,61.0,3.0,1.0,43.0,31.0,26.0,6.0,8.0,0.0,0.0,3.0,3.0,43.0,27.0,17.0,5.0,8.0,1.0,5.0,55.0,922.0,700.0,40.0
2024-0807,Acapulco,Hard,32,A,20240226,275,210097,,,Ben Shelton,L,,USA,21.3,105554,,,Daniel Evans,R,175.0,GBR,33.7,2-6 7-5 7-6(5),3,R32,164.0,12.0,4.0,94.0,63.0,50.0,14.0,16.0,2.0,5.0,5.0,3.0,94.0,50.0,40.0,25.0,16.0,3.0,5.0,17.0,2055.0,41.0,1066.0
2024-0807,Acapulco,Hard,32,A,20240226,274,208286,,,Matteo Arnaldi,R,183.0,ITA,23.0,126203,4,,Taylor Fritz,R,193.0,USA,26.3,6-4 4-6 6-3,3,R32,155.0,8.0,4.0,89.0,51.0,40.0,18.0,15.0,3.0,6.0,9.0,3.0,101.0,61.0,39.0,20.0,14.0,11.0,15.0,42.0,1061.0,10.0,3150.0
2024-0807,Acapulco,Hard,32,A,20240226,273,126207,8,,Frances Tiafoe,R,188.0,USA,26.0,126845,,,Max Purcell,R,185.0,AUS,25.9,4-6 6-3 6-0,3,R32,121.0,4.0,3.0,78.0,43.0,31.0,23.0,13.0,7.0,8.0,11.0,6.0,84.0,43.0,31.0,17.0,12.0,9.0,13.0,16.0,2155.0,62.0,886.0
2024-0807,Acapulco,Hard,32,A,20240226,272,136440,,,Dominik Koepfer,L,180.0,GER,29.8,209279,,Q,Terence Atmane,L,,FRA,22.1,6-4 4-6 6-0,3,R32,141.0,1.0,2.0,72.0,38.0,28.0,19.0,13.0,2.0,5.0,6.0,4.0,101.0,50.0,30.0,22.0,13.0,16.0,22.0,58.0,918.0,146.0,453.0
2024-0807,Acapulco,Hard,32,A,20240226,271,206499,,Q,Aleksandar Kovacevic,U,,USA,25.4,111442,,,Jordan Thompson,R,183.0,AUS,29.8,6-3 5-7 6-4,3,R32,161.0,5.0,8.0,110.0,65.0,48.0,23.0,16.0,9.0,11.0,4.0,2.0,91.0,51.0,39.0,20.0,15.0,3.0,6.0,93.0,654.0,32.0,1246.0
2024-0807,Acapulco,Hard,32,A,20240226,270,208029,2,,Holger Rune,R,185.0,DEN,20.8,111581,,Q,Michael Mmoh,R,188.0,USA,26.1,6-2 6-3,3,R32,92.0,6.0,2.0,54.0,29.0,25.0,13.0,9.0,5.0,5.0,2.0,6.0,53.0,31.0,22.0,6.0,8.0,3.0,6.0,7.0,3700.0,122.0,527.0
2024-0495,Dubai,Hard,32,A,20240226,300,200005,5,,Ugo Humbert,L,188.0,FRA,25.6,122330,7,,Alexander Bublik,R,196.0,KAZ,26.6,6-4 6-3,3,F,85.0,9.0,0.0,62.0,45.0,33.0,11.0,10.0,2.0,2.0,8.0,6.0,63.0,39.0,26.0,12.0,9.0,4.0,6.0,18.0,1990.0,23.0,1699.0
2024-0495,Dubai,Hard,32,A,20240226,299,200005,5,,Ugo Humbert,L,188.0,FRA,25.6,106421,1,,Daniil Medvedev,R,198.0,RUS,28.0,7-5 6-3,3,SF,110.0,4.0,0.0,80.0,57.0,35.0,15.0,11.0,7.0,8.0,6.0,4.0,73.0,42.0,28.0,14.0,10.0,6.0,9.0,18.0,1990.0,4.0,8015.0
2024-0495,Dubai,Hard,32,A,20240226,298,122330,7,,Alexander Bublik,R,196.0,KAZ,26.6,126094,2,,Andrey Rublev,R,188.0,RUS,26.3,6-7(4) 7-6(5) 6-5 Def.,3,SF,,21.0,6.0,122.0,82.0,57.0,22.0,18.0,11.0,14.0,9.0,2.0,98.0,67.0,49.0,21.0,17.0,1.0,4.0,23.0,1699.0,5.0,5110.0
2024-0495,Dubai,Hard,32,A,20240226,297,106421,1,,Daniil Medvedev,R,198.0,RUS,28.0,200221,8,,Alejandro Davidovich Fokina,R,183.0,ESP,24.7,6-2 6-3,3,QF,77.0,3.0,4.0,55.0,34.0,25.0,11.0,9.0,4.0,5.0,0.0,0.0,48.0,32.0,19.0,5.0,8.0,3.0,7.0,4.0,8015.0,24.0,1540.0
2024-0495,Dubai,Hard,32,A,20240226,296,200005,5,,Ugo Humbert,L,188.0,FRA,25.6,128034,3,,Hubert Hurkacz,R,196.0,POL,27.0,3-6 7-6(8) 6-3,3,QF,144.0,8.0,2.0,107.0,82.0,52.0,14.0,14.0,5.0,7.0,11.0,3.0,95.0,65.0,52.0,13.0,16.0,8.0,11.0,18.0,1990.0,8.0,3395.0
2024-0495,Dubai,Hard,32,A,20240226,295,122330,7,,Alexander Bublik,R,196.0,KAZ,26.6,208103,,,Jiri Lehecka,R,185.0,CZE,22.2,6-4 4-1 RET,3,QF,58.0,6.0,1.0,39.0,31.0,22.0,5.0,7.0,0.0,1.0,2.0,1.0,46.0,27.0,14.0,11.0,8.0,6.0,10.0,23.0,1699.0,36.0,1180.0
2024-0495,Dubai,Hard,32,A,20240226,294,126094,2,,Andrey Rublev,R,188.0,RUS,26.3,200624,,,Sebastian Korda,R,196.0,USA,23.6,6-4 4-3 RET,3,QF,68.0,2.0,0.0,48.0,23.0,17.0,14.0,8.0,3.0,4.0,5.0,1.0,52.0,29.0,24.0,6.0,9.0,0.0,3.0,5.0,5110.0,33.0,1245.0
2024-0495,Dubai,Hard,32,A,20240226,293,106421,1,,Daniil Medvedev,R,198.0,RUS,28.0,132283,,,Lorenzo Sonego,R,191.0,ITA,28.7,3-6 6-3 6-3,3,R16,120.0,0.0,3.0,75.0,45.0,32.0,20.0,13.0,7.0,9.0,7.0,1.0,84.0,59.0,37.0,15.0,14.0,6.0,10.0,4.0,8015.0,48.0,975.0
2024-0495,Dubai,Hard,32,A,20240226,292,200221,8,,Alejandro Davidovich Fokina,R,183.0,ESP,24.7,210150,,SE,Jakub Mensik,U,,CZE,18.4,7-6(7) 1-0 RET,3,R16,73.0,9.0,1.0,42.0,30.0,23.0,8.0,7.0,0.0,1.0,7.0,3.0,61.0,40.0,25.0,10.0,6.0,4.0,5.0,24.0,1540.0,87.0,701.0
2024-0495,Dubai,Hard,32,A,20240226,291,128034,3,,Hubert Hurkacz,R,196.0,POL,27.0,106331,,,Christopher Oconnell,R,183.0,AUS,29.7,7-6(5) 6-4,3,R16,92.0,11.0,0.0,63.0,36.0,32.0,18.0,11.0,0.0,0.0,10.0,2.0,69.0,42.0,36.0,12.0,11.0,1.0,2.0,8.0,3395.0,68.0,834.0
2024-0495,Dubai,Hard,32,A,20240226,290,200005,5,,Ugo Humbert,L,188.0,FRA,25.6,104918,,,Andy Murray,R,190.0,GBR,36.7,6-2 6-4,3,R16,89.0,4.0,0.0,43.0,29.0,24.0,12.0,9.0,0.0,0.0,5.0,3.0,67.0,33.0,23.0,15.0,9.0,4.0,7.0,18.0,1990.0,67.0,845.0
2024-0495,Dubai,Hard,32,A,20240226,289,122330,7,,Alexander Bublik,R,196.0,KAZ,26.6,134868,,,Tallon Griekspoor,R,188.0,NED,27.6,7-6(8) 7-6(2),3,R16,108.0,22.0,3.0,85.0,48.0,38.0,23.0,12.0,3.0,4.0,7.0,1.0,85.0,55.0,42.0,17.0,12.0,1.0,2.0,23.0,1699.0,28.0,1440.0
2024-0495,Dubai,Hard,32,A,20240226,288,208103,,,Jiri Lehecka,R,185.0,CZE,22.2,111575,4,,Karen Khachanov,R,198.0,RUS,27.7,6-7(6) 7-6(5) 6-4,3,R16,173.0,16.0,6.0,131.0,87.0,60.0,23.0,17.0,9.0,11.0,11.0,0.0,116.0,78.0,54.0,21.0,17.0,11.0,14.0,36.0,1180.0,15.0,2260.0
2024-0495,Dubai,Hard,32,A,20240226,287,200624,,,Sebastian Korda,R,196.0,USA,23.6,122298,,,Botic Van De Zandschulp,R,188.0,NED,28.3,6-1 6-0,3,R16,43.0,10.0,1.0,38.0,25.0,22.0,6.0,7.0,0.0,0.0,2.0,3.0,31.0,18.0,9.0,1.0,6.0,0.0,5.0,33.0,1245.0,75.0,790.0
2024-0495,Dubai,Hard,32,A,20240226,286,126094,2,,Andrey Rublev,R,188.0,RUS,26.3,209070,,Q,Arthur Cazaux,R,183.0,FRA,21.5,6-4 6-4,3,R16,78.0,7.0,0.0,53.0,38.0,31.0,9.0,10.0,0.0,0.0,16.0,2.0,58.0,31.0,25.0,12.0,10.0,4.0,6.0,5.0,5110.0,86.0,701.0
2024-0495,Dubai,Hard,32,A,20240226,285,106421,1,,Daniil Medvedev,R,198.0,RUS,28.0,207686,,,Alexander Shevchenko,R,,KAZ,23.2,6-3 7-5,3,R32,88.0,2.0,5.0,63.0,40.0,26.0,12.0,10.0,2.0,4.0,6.0,3.0,71.0,46.0,28.0,9.0,11.0,4.0,9.0,4.0,8015.0,47.0,1000.0
2024-0495,Dubai,Hard,32,A,20240226,284,132283,,,Lorenzo Sonego,R,191.0,ITA,28.7,111576,,WC,Sumit Nagal,R,178.0,IND,26.5,6-4 5-7 6-1,3,R32,139.0,7.0,3.0,72.0,49.0,42.0,12.0,14.0,1.0,2.0,1.0,2.0,93.0,58.0,39.0,20.0,15.0,7.0,11.0,48.0,975.0,97.0,612.0
